,User,Pesan,Jam,Tanggal
1600,Erich,go go go hmsp...udud digital ada...udud murah adaaa...,3:05:21 PM,"Thursday, March 18, 2021"
1601,Jafar Sim,"Closing :
Cent 264 
Agro 1250
Luar biasa ilmu jarum suntik dan fibo nya kakek guru @hmasori :pray::pray:",3:04:00 PM,"Thursday, March 18, 2021"
1602,MANK RETAIL,bener2 KZ borong hmsp,3:03:18 PM,"Thursday, March 18, 2021"
1603,Dion Su,HMSP closing nya muantappp,3:02:26 PM,"Thursday, March 18, 2021"
1604,MANK RETAIL,hmsp ga ada obat. lompat kodok,3:02:18 PM,"Thursday, March 18, 2021"
1605,Kaanz✓,"WIIM nya juga tanda"":laughing:",2:56:25 PM,"Thursday, March 18, 2021"
1606,Jay Jay,beli diatas jual di bawah adalah jalan ninjaku,2:56:24 PM,"Thursday, March 18, 2021"
1607,Jafar Sim,"Bbkp otw ke 400 an dulu, slow but sure, mending liat same dan cent dan dmmx dulu 🤣🤣",2:55:39 PM,"Thursday, March 18, 2021"
1608,Asri Harsadi,Tambah terus muatan d bbkp,2:54:44 PM,"Thursday, March 18, 2021"
1609,erison koleman,"SAME, CENT kena dipucuk deh...nambah catatan merah portolioku",2:54:34 PM,"Thursday, March 18, 2021"
1610,Rui :rocket::rocket::rocket: Sales SAME,iya apalagi lagi pandemi begini kudu banyak istirahat dan jaga imunitas #eh :see_no_evil:,2:53:30 PM,"Thursday, March 18, 2021"
1611,Ngurah Dharma Putra,Senin KPAS lawan irene gmna ya soalnya akan live di deddy corbuzier 🤪,2:52:59 PM,"Thursday, March 18, 2021"
1612,Andreas Teddy,"ngeri klo ga ada istirahatnya, bisa ambruk nanti kecapekan :see_no_evil:",2:52:16 PM,"Thursday, March 18, 2021"
1613,Rui :rocket::rocket::rocket: Sales SAME,"🤣🤣  biar ambil napas dulu pak... kasian masinisnya ... diajak muter2 dulu ditempat jalan santai aj, lari sprintnya baru bulan depan :smile::smile:",2:51:39 PM,"Thursday, March 18, 2021"
1614,Bianco verde,Keluarga Thohir harusnya haka BBCA dong,2:51:10 PM,"Thursday, March 18, 2021"
1615,Yugo Ginanjar,Agh dmmx kirain mau arb,2:50:07 PM,"Thursday, March 18, 2021"
1616,Hendro Masori,Asek SAME akhirnya lemes juga,2:50:03 PM,"Thursday, March 18, 2021"
1617,Wawan,Soci 🥰,2:46:43 PM,"Thursday, March 18, 2021"
1618,Rocky Thohir,Haka PBRX,2:46:36 PM,"Thursday, March 18, 2021"
1619,Septianto Francisco,Udah 2 hari bbkp di akum asing,2:43:25 PM,"Thursday, March 18, 2021"
1620,rigeladitya,SAME 1H. Tungguin sambil pake remason aja di 450. :sweat_smile:,2:41:38 PM,"Thursday, March 18, 2021"
1621,Kef,otw serok same di 466,2:41:36 PM,"Thursday, March 18, 2021"
1622,Kaanz✓,"Penumpang SAME masih banyak yng mau antri, ritel TT nya disini bersatu ya? Untuk SAME 1000:joy:",2:40:19 PM,"Thursday, March 18, 2021"
1623,Saidatul Ulya,SAME kejemput 466 :dancer: kok seneng ya,2:37:32 PM,"Thursday, March 18, 2021"
1624,OL00 Oles sandro,Wood cakep,2:37:12 PM,"Thursday, March 18, 2021"
1625,Mic,Wow wood naik lagi,2:37:01 PM,"Thursday, March 18, 2021"
1626,Asri Harsadi,"Bbkp klaau turun ikut asing kita serok, tak akan ARB",2:36:01 PM,"Thursday, March 18, 2021"
1627,nathan,bbkp ini mau arb juga ya,2:34:26 PM,"Thursday, March 18, 2021"
1628,Rui :rocket::rocket::rocket: Sales SAME,"gih coba minta ke bandarnya :laughing::laughing:

@Akaruiii iya ini oles rheumason dl, cape salesnya 🤣🤣",2:33:04 PM,"Thursday, March 18, 2021"
1629,Hartono,"sejarah bisa di ubah, siapa tau sejarah baru buat same 3x arb, harap2 mau serok bawah ini",2:32:35 PM,"Thursday, March 18, 2021"
1630,Kaanz✓,"Masih nunggu SAME 1000 akhir tahun:joy:, kalo bisa bulan 8-9 udh bagus ci:grin:",2:31:44 PM,"Thursday, March 18, 2021"
1631,Bow,SAME nya sideway buat istirahat biar bisa jadi sales yang lain ya kak.. :laughing:,2:31:34 PM,"Thursday, March 18, 2021"
1632,nathan,bbkp di buang ep,2:29:48 PM,"Thursday, March 18, 2021"
1633,Rui :rocket::rocket::rocket: Sales SAME,"betul, sama kaya sebelum RI, sideway di tempat 18 hari br ngegas pas masuk periode dagang RI :heart::wink:

As always, CL jangan lupa yang teman2 yang mau trading, kalau yang mau invest lamaan ya duduk manis sahaja",2:27:04 PM,"Thursday, March 18, 2021"
1634,rigeladitya,sejarahnya SAME jarang sekali ARB.,2:25:53 PM,"Thursday, March 18, 2021"
1635,rigeladitya,"Betul, seperti pertengahan desember sampai awal januari itu Ci Rui.. mirip. Habis naik kenceng, terus istirahat dulu.",2:24:50 PM,"Thursday, March 18, 2021"
1636,Fadli,namanya juga market,2:23:53 PM,"Thursday, March 18, 2021"
1637,Kirana L,Kuat mba rui... kan mba rui sdh info pada saat setelah di stock split saya kebetulan beli dibawah bgt jadi ga masalah koreksi cman kasian yg beli di pucuk,2:23:38 PM,"Thursday, March 18, 2021"
1638,Rui :rocket::rocket::rocket: Sales SAME,:clap:🏽:clap:🏽:raised_hands:🏽:raised_hands:🏽 setujuuu ... kl perlu 3-5 minggu sidewaynya :heart::heart::heart:,2:22:39 PM,"Thursday, March 18, 2021"
1639,Ratih Estiani,Aktifkan ' same Investor mode on',2:22:37 PM,"Thursday, March 18, 2021"
1640,rigeladitya,SAME nya sideway dulu aja... di 450an.. gausa buru buru.,2:21:52 PM,"Thursday, March 18, 2021"
1641,Alfian,Baru masuk same 468,2:21:28 PM,"Thursday, March 18, 2021"
1642,Kirana L,Smoga senin tidak sampai arb samenya :sob:,2:21:07 PM,"Thursday, March 18, 2021"
1643,nathan,iya bu semoga kuat same nya ya,2:20:30 PM,"Thursday, March 18, 2021"
1644,Rui :rocket::rocket::rocket: Sales SAME,buat nahan harga kak ... semoga bener2 dibawa sideway :smile: ... asing buangnya ga banyak,2:20:04 PM,"Thursday, March 18, 2021"
1645,nathan,same di buang asing,2:19:29 PM,"Thursday, March 18, 2021"
1646,Fajar Oktavaria,semoga ga ada lagi yang nyangkut di cent karna pakde juga udah bilang cent suka bikin jarum suntik,2:19:03 PM,"Thursday, March 18, 2021"
1647,Nelo,yg belom naik pura nih,2:18:09 PM,"Thursday, March 18, 2021"
1648,hery,SAME tukang jaga kunci nya jago :joy:,2:14:46 PM,"Thursday, March 18, 2021"
1649,Imanuel Tito Sirait,Essa arakan ndar,2:14:44 PM,"Thursday, March 18, 2021"
1650,hery,"ah perasaan bapak saja :stuck_out_tongue_closed_eyes:
nomor sepenting itu sih harusnya ada di phone book untuk memudahkan hidup kita",2:13:23 PM,"Thursday, March 18, 2021"
1651,Hayden 张,lmyn avd same di 464,2:13:01 PM,"Thursday, March 18, 2021"
1652,Tejo Arum,Ngeriiii same....minggoo monggooo yg bagasi,2:13:00 PM,"Thursday, March 18, 2021"
1653,nathan,same 420 dulu,2:12:54 PM,"Thursday, March 18, 2021"
1654,liem Iskandar,"SAME lagi flashsale , kuota terbatas:joy::joy:
Kata feni rose Senin naik:grin:",2:12:42 PM,"Thursday, March 18, 2021"
1655,Andreas Teddy,lumayan dikasi kesempatan tambah muat di harga 470 :see_no_evil:,2:12:01 PM,"Thursday, March 18, 2021"
1656,Alfian,Ada apa ini same,2:11:55 PM,"Thursday, March 18, 2021"
1657,Fajar Oktavaria,"masih tidak apa"" selama desimalnya masih kecil, pakde udah bilang seperti itu di youtubenya",2:11:29 PM,"Thursday, March 18, 2021"
1658,Rui :rocket::rocket::rocket: Sales SAME,"lagi baik hati masinisnya kak, lagi nurunin penumpang gelap dia :smile::smile: hayo2 yang panic selling wkwkwkwkwk",2:11:04 PM,"Thursday, March 18, 2021"
1659,Alfian,Wah arb same,2:10:32 PM,"Thursday, March 18, 2021"
1660,hery,"nah, kalau lagi begini, MEDC kuat bertahan",2:10:29 PM,"Thursday, March 18, 2021"
1661,Fajar Oktavaria,"maafkan saya yang petakilan di same kak rui, pakde :pray::pray::joy:",2:10:21 PM,"Thursday, March 18, 2021"
1662,Bow,SAME nya 470 nyolek doang ga mau ngankut..:disappointed:,2:07:41 PM,"Thursday, March 18, 2021"
1663,Fatih Mufti,Nomernya ipot  itu nyari dimana ci rui? Saya cari di dalam aplikasi kok tidak ada:pray:,2:04:45 PM,"Thursday, March 18, 2021"
1664,Jafar Sim,Amiiiinn dan semoga saat itu saya pegang cash hasil jualan dmmx :smile:,2:03:53 PM,"Thursday, March 18, 2021"
1665,Jafar Sim,"Cent 270 ayo ayoo siapa mau ikut, closing semoga 264 dan senin koreksi sehat",2:02:30 PM,"Thursday, March 18, 2021"
1666,Nanang Farid,Wood naik lagi,2:02:25 PM,"Thursday, March 18, 2021"
1667,Nelo,PURA Yp Masuk,2:02:09 PM,"Thursday, March 18, 2021"
1668,Chris Tian Tee,dmmx malah arb...,2:01:54 PM,"Thursday, March 18, 2021"
1669,Hadi P,arakan ESSA ndar,1:58:45 PM,"Thursday, March 18, 2021"
1670,Fajar Oktavaria,Bisa juga base to base karna dari sebelum sebelumnya assa base to base,1:44:47 PM,"Thursday, March 18, 2021"
1671,Fatih Mufti,"Mohon maaf mau tanya, saya pakai ipot . withdrawal tgl 17 dan saldo rdn sudah terpotong , juga sudah dapat email konfirmasi penarikan dana. Tapi sampai hari ini uangnya tidak ada masuk ke rek bri saya. Kemana saya harus melapor ?",1:44:42 PM,"Thursday, March 18, 2021"
1672,Ashraf Hamid,Assa fase 1 htf konfirm juga nih,1:41:12 PM,"Thursday, March 18, 2021"
1673,Jafar Sim,"Wiim dmmx arto, kalau arto baru masuk masa konsolidasi 1 minggu",1:27:20 PM,"Thursday, March 18, 2021"
1674,Aho Lie,Inget klo ada aksi corpt semua bisa terjadi gak nunggu tarik napas kebut dulu yg pentg cept sampai:grinning::grinning:,1:19:07 PM,"Thursday, March 18, 2021"
1675,Kaanz✓,"WIIM masih potensi, tapi ga tau mau dibawa kmna:joy:",1:14:18 PM,"Thursday, March 18, 2021"
1676,Fajar Oktavaria,"kalo ga salah wiim sudah ada yang bahas minggu ini, dan setiap pola selalu ada kemungkinan/potensi tapi soal confirm atau engga itu kita serahkan saja pada market :grin:",1:13:37 PM,"Thursday, March 18, 2021"
1677,AbdKamal,Brti wiim juga ada indikasi pola HTF dong pak,1:12:06 PM,"Thursday, March 18, 2021"
1678,Fajar Oktavaria,"saya pengennya cent juga kaya same kak rui, konsol dulu gitu 3 minggu nanti :see_no_evil:",1:07:47 PM,"Thursday, March 18, 2021"
1679,Kaanz✓,":grin::grin::pray:, iya pak maaf tadi sebelumnya salah pemahaman:see_no_evil:",12:56:58 PM,"Thursday, March 18, 2021"
1680,migo_snack,emtk yg akuisisi blackberry juga ya ya pak dulu,12:51:54 PM,"Thursday, March 18, 2021"
1681,Benhan,"Ihsg merah, ritel masih bisa cuan ya? Memang luar biasa market makernya",12:49:28 PM,"Thursday, March 18, 2021"
1682,Fajar Oktavaria,"yang paling pas itu MARI kak rui, volume BOnya bener bener ngepas :joy:@RuiAuxilia",12:39:32 PM,"Thursday, March 18, 2021"
1683,Kaanz✓,"Kalo DMMX sejauh ini volume fase 1 dan 2 masih oke, semoga fase 3 volume juga gede",12:38:40 PM,"Thursday, March 18, 2021"
1684,Fajar Oktavaria,"ya masa saya sudah kirim notesnya tapi saya ga baca ? ya kan aneh (belum lagi tadi saya disuruh tonton lagi) :joy:@kaanz_id ,kalo ga salah asri saat itu juga volume BOnya kurang maksimal juga kak rui @RuiAuxilia :grin:🧐",12:35:43 PM,"Thursday, March 18, 2021"
1685,Fajar Oktavaria,"berarti selama sudah ada persetujuan sudah aman ya kak rui, namun jika masih isu baru ada kemungkinan ✍:grin: @RuiAuxilia , next time dipahami dulu ngomong apanya ya @kaanz_id :+1:",12:32:05 PM,"Thursday, March 18, 2021"
1686,Kaanz✓,Hehehe saya kebetulan juga sudah nonton kalo pemahaman saya salah tolong dikoreksi:see_no_evil::pray:,12:26:53 PM,"Thursday, March 18, 2021"
1687,Benanta,Iya maksudnya ngingetin yg punya DMMX 🙃,12:26:36 PM,"Thursday, March 18, 2021"
1688,Rui :rocket::rocket::rocket: Sales SAME,Saya ini ngomongin CENT kak :sweat_smile: bukan DMMX,12:25:30 PM,"Thursday, March 18, 2021"
1689,Fajar Oktavaria,"saya kan ga bilang fase 2 maksimal 6 minggu, coba pahami lagi yang saya bilang",12:25:23 PM,"Thursday, March 18, 2021"
1690,Jafar Sim,Waduh uda minggu ke 5 ya dmmx? Yaa semoga sesi 2 jalan deh 🤣🤣,12:25:12 PM,"Thursday, March 18, 2021"
1691,Rui :rocket::rocket::rocket: Sales SAME,"Minggu depan sdh masuk minggu ke 5 kak
Minggu keempatnya minggu ini, hari ini penentuannya... Kecuali nanti sesi 2 mendadak ngebut 15% lebih nah br bisa konfirm",12:24:29 PM,"Thursday, March 18, 2021"
1692,Benanta,"Jangan Lupa siapin TP nya ci, nanti klo pas Ara dibanting harga open dibilang ga jalan HTF nya kya DKFT :speak_no_evil::speak_no_evil:",12:24:08 PM,"Thursday, March 18, 2021"
1693,Jafar Sim,"3 - 5 minggu, senin 22 maret = minggu ke 4= curi start (kalau benar breakout)",12:22:46 PM,"Thursday, March 18, 2021"
1694,Rui :rocket::rocket::rocket: Sales SAME,"Ngga juga, kan mau RI juga itu, jadi ada alasan jelas kalau ngegas

BTW @kaanz_id benar, minggu depan DMMX kl mau HTF harus BO 496 dg volume tinggi. Max 5 minggu konsolidasi

Tapi sekali lagi, kalau ga HTF bukan berarti tidak naik, bisa sja tetap naik",12:20:46 PM,"Thursday, March 18, 2021"
1695,OL00 Oles sandro,Max 5 minggu sideway wekly kan,12:11:53 PM,"Thursday, March 18, 2021"
1696,Fajar Oktavaria,yang agak ngeri itu CENT ya kak rui karna masih ada kemungkinan :see_no_evil:,12:11:07 PM,"Thursday, March 18, 2021"
1697,Rui :rocket::rocket::rocket: Sales SAME,"Pak HM sudah bersabda kemarin, saham yang baru CA ga akan kena UMA....",12:07:51 PM,"Thursday, March 18, 2021"
1698,Lukas Santoso,"Lord MG  hari ini dia pasang dimana2 ada LPPF, CENT, ESSA, SAME, SMDR, JPFA....semua ijo kotos2",12:07:10 PM,"Thursday, March 18, 2021"
1699,Rui :rocket::rocket::rocket: Sales SAME,"Bener hahaha tapi kl punya barang dan tahu bagaimana harga yang bagus terbentuk, harusnya justru mengharapkan koreksi dan sideway dulu :blush:
Saya sudah all in di SAME dan saya malah mengharapkan sideway dl agak lamaan, biar nanti naiknya tjantieq",12:02:33 PM,"Thursday, March 18, 2021"
1700,Eviros,"Posisi mempengaruhi opini ci, yg punya barang ngarepnya lanjut jalan tanpa sideways lama2,",12:00:38 PM,"Thursday, March 18, 2021"
1701,Liem Peter,ci kalau wick ada pengaruh apa ya ke pergerakan harga?? saya belum nemu jawaban sih.. cuma sering liat wick panjang..,11:43:39 AM,"Thursday, March 18, 2021"
1702,James,https://www.teguhhidayat.com/2012/05/patrick-sugito-walujo.html?m=1,11:42:42 AM,"Thursday, March 18, 2021"
1703,RBTAN59,jelas ini beda nya pengendali yg berkwalitas dgn  yg kaleng gocapan :see_no_evil:,11:39:03 AM,"Thursday, March 18, 2021"
1704,RBTAN59,om Patrick di cent genius nyetir nya. jaga jgn sampe ara.... krn paham bisa di suspend :joy::+1:,11:34:56 AM,"Thursday, March 18, 2021"
1705,Johny,Wow Blue amonia,11:33:33 AM,"Thursday, March 18, 2021"
1706,OL00 Oles sandro,Dmmx masih valid kak?,11:32:08 AM,"Thursday, March 18, 2021"
1707,Rui :rocket::rocket::rocket: Sales SAME,Wkwkkwwkwk sudah dibilang saya mengharapkan SAME sideway 3 minggu dl baru naik (udah dikasi hint lho),11:28:35 AM,"Thursday, March 18, 2021"
1708,Hendro Masori,Bapak jual nanti jadi enteng kok,11:24:37 AM,"Thursday, March 18, 2021"
1709,Hendro Masori,Jual aja Pak kalau berat. Gitu aja kok repot,11:24:10 AM,"Thursday, March 18, 2021"
1710,Ratih Estiani,"ATH nya 505 ya same, mudah2an bisa tembusss 510 ke atas",11:21:56 AM,"Thursday, March 18, 2021"
1711,Jafar Sim,"Same harusnya merah dulu , jemput penumpang",11:20:50 AM,"Thursday, March 18, 2021"
1712,David,Berat 510 nya nih same,11:20:03 AM,"Thursday, March 18, 2021"
1713,Jafar Sim,"Saya uda dijemput dmmx, see ya cici guru, nanti kalau uda CL dmmx saya buy cent lagi yaaa @RuiAuxilia",11:17:37 AM,"Thursday, March 18, 2021"
1714,Saidatul Ulya,"Terimakasih SAME hari ini dijemput
Tinggal nonton drakor aja nih",11:11:54 AM,"Thursday, March 18, 2021"
1715,Nikolaus Phangestu,Same berangkat...,11:09:23 AM,"Thursday, March 18, 2021"
1716,Aldo,ga ada doid essa cent🤢:sob:,11:09:02 AM,"Thursday, March 18, 2021"
1717,Bow,mau nyayi lagu apa nih DEWA..?,11:07:35 AM,"Thursday, March 18, 2021"
1718,Suspend Buy,Ada apa dgn DEWA? :sweat_smile:,11:06:51 AM,"Thursday, March 18, 2021"
1719,SteVe,Dewa Mau Bangun Guysss,11:01:32 AM,"Thursday, March 18, 2021"
1720,Erich,"iya..coba liat karena gerakan si  MG, doid jadi bisa buat higher high walo tembok 418 420 tebel skali tadi..walo akhir2nya 1-2 tick guyur tapi chart uda terlukis dan higher high terbentuk permanen di chart",10:58:31 AM,"Thursday, March 18, 2021"
1721,Yudha,"Lord MG memang tiada lawan pak :smiley: bakal kangen aksi dia kalo kode emiten dihilangkan nanti, eh kode broker, kok emiten sih :see_no_evil:",10:56:49 AM,"Thursday, March 18, 2021"
1722,Kirana L,Wah kalo banyak yg percaya same akan koreksi pemodal2 besar yg kebetulan baca serok dong ya :(,10:56:02 AM,"Thursday, March 18, 2021"
1723,Erich,iya coba liatin deh..ini MG kayak tkg garis chart.. dia yg tentuin kapan BO atau ga..jangan2 ini MG org BURSA yg nyamar :joy::joy::joy: invisible hand slama ini jangan2 MG,10:55:59 AM,"Thursday, March 18, 2021"
1724,Rui :rocket::rocket::rocket: Sales SAME,saya berharapnya SAME dibawa sideway pendek2 sampai 3 minggu kak :wink:,10:55:08 AM,"Thursday, March 18, 2021"
1725,Erich,Mang Goreng pak..ga ada dia emiten mati suri rata2..doid sblm ditabrak 420 disitu2 aja..abis MG tabrak 420 lgsg volatil,10:54:20 AM,"Thursday, March 18, 2021"
1726,Kaanz✓,"SAME nya besok senin kek nya masih bakal koreksi, nih? Sama kayak sebelumnya koreksi 2 hari:joy:",10:53:57 AM,"Thursday, March 18, 2021"
1727,Erich,"coba eminten mana yg ad tembok tebel, kasi info ke MG biar dia yg tabrakin abis itu tepe 1-2 tick :joy::joy::joy::joy:",10:52:55 AM,"Thursday, March 18, 2021"
1728,Jafar Sim,"Saya tarik garisnya pendek aja :sweat_smile: 272-274 itu fibo 0.786 di tempat saya, senin antisipasi kalau cent koreksi sehat aja, kalau merah = buy :smile:",10:49:38 AM,"Thursday, March 18, 2021"
1729,Yudha,"Yg mau masuk cent mungkin tggu pullback dlu di area 274, ada neckline cnh kecil sekali d tf 5 menit disitu (kalo dikasih) :see_no_evil: dyor",10:48:51 AM,"Thursday, March 18, 2021"
1730,Rui :rocket::rocket::rocket: Sales SAME,maksimal? di fibo saya maksimalnya di 328 ... skrg harga lg kepentok fibo 0.786 di 296,10:48:11 AM,"Thursday, March 18, 2021"
1731,Rays_Man,"setelah sekian purnama menanti, seminggu ini net buy foreign mayan bikin chart berubah..",10:48:10 AM,"Thursday, March 18, 2021"
1732,Tee Stefanus,Terus ke utara....,10:47:22 AM,"Thursday, March 18, 2021"
1733,Rays_Man,"yg suka saham consumer, icbp cakep tuh",10:46:51 AM,"Thursday, March 18, 2021"
1734,Jafar Sim,272 274 titik maksimal fibo yaaa cici guru 🤣 gara gara kepo jadi dukun akhirnya cuma jual di 260 :sweat_smile: yes seperti kata kakek guru @hmasori cent tipe nya bikin jarum :grin:,10:46:32 AM,"Thursday, March 18, 2021"
1735,Kaanz✓,DMMX konfirm HTF masih ada oekan depan kan ya?,10:46:00 AM,"Thursday, March 18, 2021"
1736,Yudha,"Kayaknya emang beneran menarik RI cent ini, saya ikut pantau dulu deh :see_no_evil:",10:45:00 AM,"Thursday, March 18, 2021"
1737,Jafar Sim,"Saya tunggu cent di 264, senin cent ada kemungkinan merah, kalau ga kebeli cent, saya pasang jaring serok buy dmmx sekarang",10:44:24 AM,"Thursday, March 18, 2021"
1738,Rays_Man,pattern dmmx menggoda iman,10:44:08 AM,"Thursday, March 18, 2021"
1739,Rui :rocket::rocket::rocket: Sales SAME,Iya hahaha amankan profit dulu,10:43:57 AM,"Thursday, March 18, 2021"
1740,marwan,cuan mayan ya ci dari avg 232 hhhe,10:43:40 AM,"Thursday, March 18, 2021"
1741,Rui :rocket::rocket::rocket: Sales SAME,"saya CENT lg pethakilan jg, td jual di 272 hahahaha, skrg masi menunggu dia bikin jarum suntik lg",10:42:17 AM,"Thursday, March 18, 2021"
1742,Rays_Man,"ini lg pethakilan lagi di cent :see_no_evil:
mayan lah.. sebelum ikutan RI ntar ngekor Ci @RuiAuxilia  :grin:",10:41:33 AM,"Thursday, March 18, 2021"
1743,Jafar Sim,Cent meroket :sweat_smile: ya sudahlah aku ganti buy dmmx aja deh semoga dapat :pray:,10:40:03 AM,"Thursday, March 18, 2021"
1744,Johny,Cent gaskeun,10:39:24 AM,"Thursday, March 18, 2021"
1745,Puspita Wardani,Saya angkatan HMSP 1235 🤭🤭,10:38:36 AM,"Thursday, March 18, 2021"
1746,Yudha,"Ternyata CENT tembus ATH, ngeri ini :see_no_evil:",10:38:24 AM,"Thursday, March 18, 2021"
1747,Fiant Mahaputra,HMSP 1480 ada yg masuk gak?:grin:,10:38:03 AM,"Thursday, March 18, 2021"
1748,Sarip Hidayat,Cent barbar 🤑,10:34:19 AM,"Thursday, March 18, 2021"
1749,Benanta,AGII awas terbang,10:34:15 AM,"Thursday, March 18, 2021"
1750,Andreas Teddy,"CENT ini pake turbo mungkin ya, kami suka turbo :see_no_evil:",10:28:57 AM,"Thursday, March 18, 2021"
1751,34515 (Ratih),cum date RI cent berapa?,10:28:21 AM,"Thursday, March 18, 2021"
